"__mclCluster","name","selected","shared name"
"285","ARHGAP11AB","false","ARHGAP11AB"
"48","RHOC","false","RHOC"
"48","ARHGAP1","false","ARHGAP1"
"86","CCAR1","false","CCAR1"
"203","HAUS6","false","HAUS6"
"203","HAUS2","false","HAUS2"
"203","HAUS7","false","HAUS7"
"203","ARFIP1","false","ARFIP1"
"230","TATDN3","false","TATDN3"
"374","ARFGEF2","false","ARFGEF2"
"367","DPY30","false","DPY30"
"374","MYCBP","false","MYCBP"
"58","C13ORF34;BORA","false","C13ORF34;BORA"
"168","MSH2","false","MSH2"
"367","ARFGEF1","false","ARFGEF1"
"374","AKAP10","false","AKAP10"
"487","SNAPC4","false","SNAPC4"
"487","ARFGAP3","false","ARFGAP3"
"145","ARFGAP2","false","ARFGAP2"
"3","CD2AP","false","CD2AP"
"15","COPG2","false","COPG2"
"3","ARFGAP1","false","ARFGAP1"
"15","ARF6","false","ARF6"
"233","RRP36","false","RRP36"
"15","ARF5","false","ARF5"
"239","ERP44","false","ERP44"
"239","WBP11","false","WBP11"
"239","LMAN2","false","LMAN2"
"15","BCAP31","false","BCAP31"
"239","SERPINH1","false","SERPINH1"
"239","ARF4","false","ARF4"
"203","ARFIP2","false","ARFIP2"
"203","ARF1","false","ARF1"
"341","CDC37","false","CDC37"
"251","RAF1","false","RAF1"
"251","ARAF","false","ARAF"
"488","APPL2","false","APPL2"
"177","CTNNB1","false","CTNNB1"
"112","APC","false","APC"
"100","AAGAB","false","AAGAB"
"100","C15ORF57","false","C15ORF57"
"33","RAN","false","RAN"
"100","HIST1H1B","false","HIST1H1B"
"143","AP2A1","false","AP2A1"
"143","EPS15L1","false","EPS15L1"
"143","EPS15","false","EPS15"
"14","NUMB","false","NUMB"
"190","REPS1","false","REPS1"
"100","BMP2K","false","BMP2K"
"274","CALCOCO1","false","CALCOCO1"
"143","FCHO2","false","FCHO2"
"100","AP2S1","false","AP2S1"
"143","AP2B1","false","AP2B1"
"190","AAK1","false","AAK1"
"375","OAT","false","OAT"
"375","PRDX3","false","PRDX3"
"375","ANXA11","false","ANXA11"
"261","ANLN","false","ANLN"
"12","PSMC5","false","PSMC5"
"12","PSMA6","false","PSMA6"
"12","PSMD6","false","PSMD6"
"12","PSMD13","false","PSMD13"
"12","PSMB7","false","PSMB7"
"12","PSMC3","false","PSMC3"
"12","APRT","false","APRT"
"12","PSMC6","false","PSMC6"
"12","PSMA5","false","PSMA5"
"12","PSMD7","false","PSMD7"
"12","PSMB2","false","PSMB2"
"12","PSMC4","false","PSMC4"
"12","PSMD3","false","PSMD3"
"12","PSMD11","false","PSMD11"
"12","PSMD12","false","PSMD12"
"12","ANKZF1","false","ANKZF1"
"240","TULP3","false","TULP3"
"158","PSME3","false","PSME3"
"88","KPNA2","false","KPNA2"
"240","DOCK1","false","DOCK1"
"427","KIAA1279","false","KIAA1279"
"240","HNRNPUL2-BSCL2;HNRNPUL2","false","HNRNPUL2-BSCL2;HNRNPUL2"
"12","FAM192A;NIP30","false","FAM192A;NIP30"
"240","SNX33","false","SNX33"
"240","ANKRD54","false","ANKRD54"
"179","ATRN","false","ATRN"
"179","ZMPSTE24","false","ZMPSTE24"
"179","SEP15","false","SEP15"
"179","MGRN1","false","MGRN1"
"5","PGRMC2","false","PGRMC2"
"2","CANX","false","CANX"
"117","NBAS","false","NBAS"
"179","VEZT","false","VEZT"
"308","SRPRB","false","SRPRB"
"5","SEC62","false","SEC62"
"2","TMX1","false","TMX1"
"234","LMAN2L","false","LMAN2L"
"179","FAF2","false","FAF2"
"117","BNIP1","false","BNIP1"
"5","SPCS3","false","SPCS3"
"179","ANKRD46","false","ANKRD46"
"26","C2ORF44","false","C2ORF44"
"193","MED18","false","MED18"
"244","NEDD8;NEDD8-MDP1","false","NEDD8;NEDD8-MDP1"
"193","CDC25C","false","CDC25C"
"193","ANKRD39","false","ANKRD39"
"132","PPP6R2","false","PPP6R2"
"100","AP2A2","false","AP2A2"
"132","PPP6C","false","PPP6C"
"15","PPIP5K2","false","PPIP5K2"
"132","IQSEC1","false","IQSEC1"
"132","ANKRD44","false","ANKRD44"
"132","PPP6R3","false","PPP6R3"
"132","PPP6R1","false","PPP6R1"
"132","ARHGEF2","false","ARHGEF2"
"369","PRKDC","false","PRKDC"
"132","ANKRD52","false","ANKRD52"
"132","ANKRD28","false","ANKRD28"
"184","NCOA1","false","NCOA1"
"8","SRSF1","false","SRSF1"
,"ANKRD27","false","ANKRD27"
"30","LONP1","false","LONP1"
"376","HOXB6","false","HOXB6"
"376","ANKRD17","false","ANKRD17"
"376","ANKHD1","false","ANKHD1"
"489","RHOB","false","RHOB"
"178","RPS27A;UBC;UBB;UBA52","false","RPS27A;UBC;UBB;UBA52"
"489","ANKRD13A","false","ANKRD13A"
,"TRIP6","false","TRIP6"
"221","TAB2","false","TAB2"
"221","ANKRD10","false","ANKRD10"
"41","BUB3","false","BUB3"
"41","FHOD3","false","FHOD3"
"10","BUB1","false","BUB1"
"454","TERF2IP","false","TERF2IP"
"145","MAD2L1","false","MAD2L1"
"79","KLHL7","false","KLHL7"
"41","KIF18A","false","KIF18A"
"41","DEPDC1B","false","DEPDC1B"
"31","DCAF11","false","DCAF11"
"11","HP1BP3","false","HP1BP3"
"261","SRI","false","SRI"
"41","CDC16","false","CDC16"
"41","CDC26","false","CDC26"
"41","CDC20","false","CDC20"
"41","CDC23","false","CDC23"
"41","ANAPC7","false","ANAPC7"
"41","ANAPC2","false","ANAPC2"
"4","SNX9","false","SNX9"
"41","FZR1","false","FZR1"
"41","ANAPC10","false","ANAPC10"
"41","FBXO5","false","FBXO5"
"41","ANAPC1","false","ANAPC1"
"41","ANAPC13","false","ANAPC13"
"41","ANAPC5","false","ANAPC5"
"41","PYCR1","false","PYCR1"
"41","CDC27","false","CDC27"
"41","PYCR2","false","PYCR2"
"41","NEK2","false","NEK2"
"41","BUB1B","false","BUB1B"
"41","ANAPC16","false","ANAPC16"
"41","ANAPC4","false","ANAPC4"
"73","ANAPC11","false","ANAPC11"
"31","DDB1","false","DDB1"
"58","RBM25","false","RBM25"
"58","AMBRA1","false","AMBRA1"
"137","TECR","false","TECR"
"195","ALG2","false","ALG2"
"297","PRR14L","false","PRR14L"
"14","KIAA0430","false","KIAA0430"
"297","DERA","false","DERA"
"297","TRIAP1","false","TRIAP1"
"297","ALDH16A1","false","ALDH16A1"
"377","ABCC1","false","ABCC1"
"377","LAMB1","false","LAMB1"
"377","ALCAM","false","ALCAM"
"14","AP1G1","false","AP1G1"
"14","AKT2","false","AKT2"
"264","MTOR","false","MTOR"
"264","RPTOR","false","RPTOR"
"170","AKT1S1","false","AKT1S1"
"490","RPS6KB2;RPS6KB1","false","RPS6KB2;RPS6KB1"
"490","AKT1","false","AKT1"
"159","PRKAA1","false","PRKAA1"
"159","AKR1A1","false","AKR1A1"
"110","HSPD1","false","HSPD1"
"110","AKAP8L","false","AKAP8L"
"491","ARHGEF18","false","ARHGEF18"
"491","AKAP13","false","AKAP13"
"169","ACADM","false","ACADM"
"339","TRAP1","false","TRAP1"
"298","FHL1","false","FHL1"
"298","HSPA12A","false","HSPA12A"
"68","PRKAR2A","false","PRKAR2A"
"68","PRKACA","false","PRKACA"
"298","ORC4","false","ORC4"
"195","LDHA","false","LDHA"
"298","AKAP12","false","AKAP12"
"174","TOMM40","false","TOMM40"
"44","HSP90AA1","false","HSP90AA1"
"44","HSP90AB1","false","HSP90AB1"
"6","HSP90B1","false","HSP90B1"
"100","AP2M1","false","AP2M1"
"215","ECT2","false","ECT2"
"46","GDAP2","false","GDAP2"
"215","APLP2","false","APLP2"
"88","KPNB1","false","KPNB1"
"403","RICTOR","false","RICTOR"
"29","RNF219","false","RNF219"
"215","AHSA1","false","AHSA1"
"32","ANKRD40","false","ANKRD40"
"14","GAK","false","GAK"
"279","ENO2","false","ENO2"
"202","ERLIN2","false","ERLIN2"
"492","C1ORF50","false","C1ORF50"
"492","AHCY","false","AHCY"
"168","MSH6","false","MSH6"
"348","AGPAT6","false","AGPAT6"
"28","NELFA","false","NELFA"
"11","CNDP2","false","CNDP2"
"204","AGO3","false","AGO3"
"10","FKBP5","false","FKBP5"
"31","COPS6","false","COPS6"
"204","TNRC6B","false","TNRC6B"
"204","AGO2","false","AGO2"
"204","TNRC6C","false","TNRC6C"
"204","TNRC6A","false","TNRC6A"
"204","AGO1","false","AGO1"
"413","AHCYL1","false","AHCYL1"
"64","UBE2O","false","UBE2O"
"84","C12ORF57","false","C12ORF57"
"378","TANC1","false","TANC1"
"378","AGAP3","false","AGAP3"
"378","AGAP1","false","AGAP1"
"206","INO80C","false","INO80C"
"206","ACTR5","false","ACTR5"
"434","GAPDH","false","GAPDH"
"50","MNDA","false","MNDA"
"75","YWHAB","false","YWHAB"
"6","ATIC","false","ATIC"
"6","PRDX2","false","PRDX2"
"6","MTHFD1","false","MTHFD1"
"30","ESD","false","ESD"
"75","YWHAQ","false","YWHAQ"
"50","NME2","false","NME2"
"33","RANBP1","false","RANBP1"
"50","NDUFA10","false","NDUFA10"
"13","TBC1D4","false","TBC1D4"
"50","CHURC1;CHURC1-FNTB","false","CHURC1;CHURC1-FNTB"
"12","PSMA4","false","PSMA4"
,"CLASP1","false","CLASP1"
"344","ANP32A","false","ANP32A"
"6","PAICS","false","PAICS"
"58","MARK2","false","MARK2"
"171","KLC2","false","KLC2"
"65","TRAPPC8","false","TRAPPC8"
"65","TRAPPC4","false","TRAPPC4"
"488","APPL1","false","APPL1"
"114","UPF2","false","UPF2"
"50","ACTR3B","false","ACTR3B"
"152","ANGPT1","false","ANGPT1"
"81","EIF2B1","false","EIF2B1"
"170","YWHAG","false","YWHAG"
"75","YWHAH","false","YWHAH"
"75","YWHAZ","false","YWHAZ"
"6","PPIA","false","PPIA"
"10","HSP90AB2P","false","HSP90AB2P"
"50","CRTC2","false","CRTC2"
"50","CEP85L","false","CEP85L"
"119","CLEC16A","false","CLEC16A"
"50","SYDE2","false","SYDE2"
"3","AIF1L","false","AIF1L"
"148","LMO7","false","LMO7"
"13","PPP1R9B","false","PPP1R9B"
"289","MYO1B","false","MYO1B"
"50","ARPC4-TTLL3;ARPC4","false","ARPC4-TTLL3;ARPC4"
"148","SPECC1L;SPECC1L-ADORA2A","false","SPECC1L;SPECC1L-ADORA2A"
"13","PPP1R12A","false","PPP1R12A"
"148","PDLIM1","false","PDLIM1"
"148","TOP3B","false","TOP3B"
"148","ACTN4","false","ACTN4"
"213","RELA","false","RELA"
"148","CAAP1","false","CAAP1"
"148","ACTN1","false","ACTN1"
"23","MTFR2","false","MTFR2"
"43","BCL7A","false","BCL7A"
"167","MNS1","false","MNS1"
"23","POTEE;POTEJ;POTEI","false","POTEE;POTEJ;POTEI"
"3","ACTC1","false","ACTC1"
"72","DYNC1I2","false","DYNC1I2"
"101","NCKIPSD","false","NCKIPSD"
"42","KIAA1522","false","KIAA1522"
"23","FMN2","false","FMN2"
"493","EVL","false","EVL"
"23","ADD3","false","ADD3"
"186","TUBGCP4","false","TUBGCP4"
"9","GPHN","false","GPHN"
"191","LRRFIP2","false","LRRFIP2"
"119","PACSIN2","false","PACSIN2"
"42","WASF3","false","WASF3"
"3","PRR11","false","PRR11"
"23","WHAMM;WHAMMP3","false","WHAMM;WHAMMP3"
"23","SPIRE2","false","SPIRE2"
"42","BRK1","false","BRK1"
"9","DLG5","false","DLG5"
"284","CKAP2","false","CKAP2"
"42","WASF1","false","WASF1"
"23","FMNL2","false","FMNL2"
"13","UNNAMED","false","UNNAMED"
"43","BCL7B","false","BCL7B"
"281","CCDC53","false","CCDC53"
"42","CYFIP2","false","CYFIP2"
"3","FAM21A","false","FAM21A"
"7","GATAD2B","false","GATAD2B"
"119","COBLL1","false","COBLL1"
"84","WASH3P;WASH2P;WASH6P;WASH1;WASH4P","false","WASH3P;WASH2P;WASH6P;WASH1;WASH4P"
"23","SPATS2L","false","SPATS2L"
"207","WIPF2","false","WIPF2"
"23","TMEM11","false","TMEM11"
"285","STOM","false","STOM"
"23","ALAS1","false","ALAS1"
"3","ACTR1B","false","ACTR1B"
"50","ARPC5","false","ARPC5"
"43","SS18","false","SS18"
"13","MYO9B","false","MYO9B"
"165","SMC2","false","SMC2"
"358","COBL","false","COBL"
"3","DCTN3","false","DCTN3"
"23","ACTG1","false","ACTG1"
"70","LRRC20","false","LRRC20"
"32","TADA3","false","TADA3"
"6","WDR1","false","WDR1"
"43","ACTL6A","false","ACTL6A"
"70","YEATS4","false","YEATS4"
"23","PHACTR2","false","PHACTR2"
"23","SPIRE1","false","SPIRE1"
"121","BLOC1S2","false","BLOC1S2"
"162","PFDN6","false","PFDN6"
"50","ARPC3","false","ARPC3"
"50","ARPC2","false","ARPC2"
"50","ARPC1B","false","ARPC1B"
"117","ZW10","false","ZW10"
"207","WASL","false","WASL"
"43","ARID1A","false","ARID1A"
"70","ADD2","false","ADD2"
"23","PFN2","false","PFN2"
"21","CCT6A","false","CCT6A"
"3","TMOD1","false","TMOD1"
"21","CCT3","false","CCT3"
"21","CCT5","false","CCT5"
"43","SMARCA4","false","SMARCA4"
"21","CCT4","false","CCT4"
"21","CCT8","false","CCT8"
"493","VASP","false","VASP"
"72","PAFAH1B1","false","PAFAH1B1"
"11","CBX5","false","CBX5"
"3","CAPZB","false","CAPZB"
"3","CAPZA2","false","CAPZA2"
"23","PFN1","false","PFN1"
"3","GSN","false","GSN"
"70","CFL1","false","CFL1"
"21","TCP1","false","TCP1"
"281","MAP3K4","false","MAP3K4"
"43","SMARCD2","false","SMARCD2"
"23","ARHGAP32","false","ARHGAP32"
"23","MKL1;MKL1","false","MKL1;MKL1"
"42","ABI1","false","ABI1"
"75","ARL1","false","ARL1"
"42","ABI2","false","ABI2"
"23","PXK","false","PXK"
"207","WIPF3","false","WIPF3"
"13","INF2","false","INF2"
"242","ENAH","false","ENAH"
"180","SPTBN1","false","SPTBN1"
"70","MTSS1L","false","MTSS1L"
"43","ARID1B","false","ARID1B"
"23","ARHGAP27","false","ARHGAP27"
"11","SRCAP","false","SRCAP"
"23","TMOD2","false","TMOD2"
"23","MTFR1","false","MTFR1"
"70","ARPC4;ARPC4-TTLL3","false","ARPC4;ARPC4-TTLL3"
"32","BRD8","false","BRD8"
"3","DCTN5","false","DCTN5"
"23","BCL7C","false","BCL7C"
"23","CAP2","false","CAP2"
"72","DCTN1;DKFZP686E0752","false","DCTN1;DKFZP686E0752"
"23","ADD1","false","ADD1"
"70","DSTN","false","DSTN"
"50","ARPC5L","false","ARPC5L"
"70","HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ","false","HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ"
"21","CCT7","false","CCT7"
"50","PDCL3","false","PDCL3"
"23","CSRP2BP","false","CSRP2BP"
"43","DPF2","false","DPF2"
"50","ARPC1A","false","ARPC1A"
"8","LEO1","false","LEO1"
"9","FBXO30","false","FBXO30"
"43","SMARCC2","false","SMARCC2"
"43","SMARCD1","false","SMARCD1"
"32","CCDC101","false","CCDC101"
"32","EP400","false","EP400"
"43","SMARCE1","false","SMARCE1"
"43","SMARCC1","false","SMARCC1"
"145","BAIAP2","false","BAIAP2"
"42","NCKAP1","false","NCKAP1"
"3","CFL2","false","CFL2"
"109","RUVBL1","false","RUVBL1"
"109","RUVBL2","false","RUVBL2"
"3","DCTN4","false","DCTN4"
"70","SH3BGRL2","false","SH3BGRL2"
"23","BAIAP2L1","false","BAIAP2L1"
"69","YEATS2","false","YEATS2"
"14","MKL2","false","MKL2"
"23","SCIN","false","SCIN"
"72","DYNC1LI1","false","DYNC1LI1"
"23","MRFAP1","false","MRFAP1"
"42","WASF2","false","WASF2"
"255","PHF10","false","PHF10"
"26","MBIP","false","MBIP"
"38","DMAP1","false","DMAP1"
"3","ACTR10","false","ACTR10"
"3","TMOD3","false","TMOD3"
"3","FLII","false","FLII"
"3","SPTAN1","false","SPTAN1"
"3","DCTN2","false","DCTN2"
"43","SMARCB1","false","SMARCB1"
"3","TWF1","false","TWF1"
"101","CTTN","false","CTTN"
"72","DYNC1H1","false","DYNC1H1"
"70","KIAA0100","false","KIAA0100"
"23","GMFB","false","GMFB"
"7","WDR5","false","WDR5"
"72","ACTR1A","false","ACTR1A"
"50","ACTR2","false","ACTR2"
"50","ACTR3","false","ACTR3"
"3","CAPZA1","false","CAPZA1"
"21","CCT2","false","CCT2"
"192","DR1","false","DR1"
"23","CAP1","false","CAP1"
"75","YWHAE","false","YWHAE"
"70","TMSB10","false","TMSB10"
"9","SKP1","false","SKP1"
"42","CYFIP1","false","CYFIP1"
"3","POTEE","false","POTEE"
"23","PHACTR4","false","PHACTR4"
"86","ZZZ3","false","ZZZ3"
"103","WDR44","false","WDR44"
"32","VPS72","false","VPS72"
"23","ARHGAP12","false","ARHGAP12"
"70","FAM187B","false","FAM187B"
"191","LRRFIP1","false","LRRFIP1"
"23","TWF2","false","TWF2"
"70","ACTB","false","ACTB"
"17","STT3A","false","STT3A"
"80","ACLY","false","ACLY"
"494","ACAP3","false","ACAP3"
"494","ACAP2","false","ACAP2"
"34","EIF3M","false","EIF3M"
"34","ORAOV1","false","ORAOV1"
"1","RPS4X","false","RPS4X"
"52","TSR1","false","TSR1"
"34","EIF3A","false","EIF3A"
"34","ATXN10","false","ATXN10"
"34","YAE1D1","false","YAE1D1"
"1","CCDC124","false","CCDC124"
"126","ATXN2","false","ATXN2"
"34","EIF3H","false","EIF3H"
"1","RPL22","false","RPL22"
"34","EIF3E","false","EIF3E"
"1","RPS20","false","RPS20"
"34","EIF3J","false","EIF3J"
"34","ABCE1","false","ABCE1"
"379","NGDN","false","NGDN"
"379","EVPL","false","EVPL"
"379","AATF","false","AATF"
"299","SUB1","false","SUB1"
"58","PRPF40A","false","PRPF40A"
"299","SRSF6","false","SRSF6"
"299","RSRC1","false","RSRC1"
"1","RPL10","false","RPL10"
"18","SUPT16H","false","SUPT16H"
"229","ARGLU1","false","ARGLU1"
"35","CWF19L2","false","CWF19L2"
"18","SSRP1","false","SSRP1"
"299","AAMP","false","AAMP"
