target,prey,pInt
TRIM52,YY1AP1,0.99691889748963
TRIM52,MTUS1,0.998825616722448
TRIM52,USP54,0.887946910051884
TRIM52,TRIM41,0.999900637949311
TRIM52,OBFC1,0.963949286197717
TRIM52,EXPH5,0.999956699867975
TRIM52,C17orf75,0.773526944973649
TRIM52,AHR,0.951635166667837
TRIM52,NPHP4,0.999907192942221
TRIM52,DHX40,0.790884662887119
TRIM52,AGAP1,0.933743858193751
TRIM52,PCGF6,0.944963020821157
TRIM52,BRIP1,0.862319322343777
TRIM52,SIPA1L2,0.787762907974213
TRIM52,ZNF324,0.949706229313708
TRIM52,C14orf80,0.990501587211665
TRIM52,TIGD5,0.986848459210883
TRIM52,TSSC4,0.774395499730897
TRIM52,TROAP,0.895136849591058
TRIM52,CTC1,0.981824683608479
TRIM52,PLEKHA5,0.97981091166215
TRIM52,PDZRN3,0.978908281386077
UGT1A1,DPYSL3,0.998537634991442
UGT1A1,ESYT1,0.936182745815197
UGT1A1,PTPRD,0.890488386759955
ZMAT1,H2AFX,0.99456399365662
ZNF643,CNP,0.977476732394771
ZNF643,UGT1A10,0.999998828673141
ZNF643,DBNL,0.997966538225924
ZNF643,ACOT1,0.996843078039751
ZNF643,CORO1A,0.898675664588706
ZNF643,KCTD16,0.949926001475656
ZNF643,SMAD3,0.946851480587154
C20orf197,RBM26,0.968555365627432
C20orf197,RBM27,0.777206710514779
C20orf197,U2SURP,0.805004758954889
C20orf197,C16orf88,0.824507026558914
C20orf197,PRRC2A,0.994640773778209
C20orf197,PRRC2B,0.985232681536669
C20orf197,MAP7,0.994864253740336
C20orf197,LSG1,0.980433560976135
C20orf197,SAFB,0.839708178565457
C20orf197,SAFB2,0.98728513259386
C20orf197,ZGPAT,0.779737072019882
C20orf197,SPATS2,0.987457546121304
C20orf197,HNRNPU,0.784153978065992
C20orf197,ESF1,0.994758305026072
C20orf197,C17orf85,0.943963034942529
C20orf197,TCEB3,0.998423935177735
C20orf197,UTP18,0.778697289481232
C20orf197,OTUD4,0.98955066477506
C20orf197,DDX52,0.796026306210684
C20orf197,RRP7A,0.987667179531735
C20orf197,CCDC55,0.998861739878799
C20orf197,FAM133B,0.953915097579756
C20orf197,RBMXL1,0.997444574475485
C20orf197,DIDO1,0.998346973151306
C20orf197,DDX46,0.925149893847334
C20orf197,RBM23,0.880279707738839
C20orf197,DHX16,0.975525345896208
C20orf197,CDC5L,0.877742379106323
C20orf197,CDK11B,0.936643301903843
C20orf197,PINX1,0.926223314448068
C20orf197,WBP11,0.979190769837824
C20orf197,C2orf3,0.978506172599979
C20orf197,NUMB,0.982296395216581
C20orf197,ZC3H4,0.999388101151726
C20orf197,PRPF38A,0.999455324435211
C20orf197,PPIG,0.822007727095195
C20orf197,TJP2,0.999327080193262
C20orf197,NOL10,0.976899520289841
C20orf197,BUD13,0.770583225858082
C20orf197,RRP1,0.976528113075114
C20orf197,KIAA1429,0.99349763501913
C20orf197,GIGYF2,0.871949531451481
C20orf197,C21orf70,0.984065737571823
C20orf197,RBM14-RBM4,0.940292929039611
C20orf197,UTP11L,0.980681894958789
C20orf197,SMG6,0.959584810588466
C20orf197,DCAF13,0.918592602580507
C20orf197,RSRC1,0.989421816951464
C20orf197,MTDH,0.843643213690733
C20orf197,SNIP1,0.982737929736719
C20orf197,SUPV3L1,0.809692734712398
C20orf197,KIF13B,0.825869645252459
C20orf197,KIF1C,0.989210388012934
C20orf197,CWC25,0.999102086526596
C20orf197,MLF1IP,0.993251099497048
C20orf197,MAP9,0.99913898048242
C20orf197,DNTTIP2,0.937668656232462
C20orf197,C9orf86,0.784443886616475
C20orf197,ZFC3H1,0.972953074334066
C20orf197,RTF1,0.964559579905412
C20orf197,SREK1,0.968040462972741
C20orf197,SNRNP27,0.973695682645643
C20orf197,RP9,0.977331902483037
C20orf197,WDR60,0.839267398179912
C20orf197,YTHDC1,0.848291673147843
C20orf197,TFIP11,0.789923887294303
C20orf197,RBM15B,0.992811613236111
C20orf197,PTRF,0.938117372230865
C20orf197,SCAF11,0.893607330874516
C20orf197,RRP36,0.998456091190639
C20orf197,PPHLN1,0.87529085657078
C20orf197,SFSWAP,0.922791888919715
C20orf197,MPHOSPH10,0.82781388345029
C20orf197,C12orf43,0.842137541425031
C20orf197,C19orf29,0.80727075139292
C20orf197,GTF2F2,0.925252332896288
C20orf197,INTS6,0.871436810490173
C20orf197,NCOA5,0.888044297097744
C20orf197,USP36,0.786032515759519
C20orf197,KIAA1797,0.963355130535661
C20orf197,SLTM,0.984568248533215
C20orf197,CDK12,0.90040631695102
C20orf197,PRPF38B,0.999178680891853
C20orf197,HABP4,0.997921658494527
C20orf197,RSRC2,0.992101888472271
C20orf197,TERF1,0.963553171707274
C20orf197,ZC3H13,0.990882199703612
C20orf197,NOB1,0.933589880492593
C20orf197,TOP3B,0.996538792180637
C20orf197,LENG1,0.978722612382933
C20orf197,WDR46,0.998693637668949
C20orf197,CLASP2,0.95334682647422
C20orf197,ZAK,0.953910075204849
ZNF75A,PACSIN2,0.883444394829206
ZNF75A,HDAC6,0.9093169119177
ZNF75A,C1QTNF1,0.999795619548125
ZNF75A,TPP2,0.945435942163719
ZNF75A,KIAA1797,0.959221206644389
C3orf19,AMY1C,0.998305675825973
C3orf19,ZG16B,0.936007783955055
C3orf19,STK3,0.958954494789435
C3orf19,STK4,0.926723514125642
C3orf19,C20orf70,0.998882626409855
C3orf19,SAV1,0.998525236885674
C3orf19,CST2,0.87213726652746
C4orf14,MRPS23,0.99999620700429
C4orf14,ATE1,0.877230788588411
C4orf14,MRPS26,0.77752146829346
C9orf46,VPS13C,0.999734015470213
C9orf46,BTRC,0.877283420204466
C9orf46,C10orf84,0.953066733026768
C9orf46,WDR45,0.906769910524358
CLRN2,MBOAT7,0.817088962175392
CLRN2,KIAA1467,0.943751397504847
CLRN2,ATP12A,0.907425388198613
CLRN2,ADCK2,0.995101589499132
CLRN2,ATP2A3,0.955763368607726
CLRN2,SLC30A1,0.997342527087253
CLRN2,TM9SF4,0.98830576358645
CLRN2,NPLOC4,0.888100820672129
CLRN2,GPRC5C,0.884280628865327
CLRN2,SLC12A9,0.943561871616815
CLRN2,SGCB,0.884459238434199
CLRN2,UBB,0.999891446018741
CLRN2,LRFN1,0.999055917051222
CLRN2,RGPD2,0.981878250559197
CLRN2,ELMOD2,0.999996789068063
CLRN2,RETSAT,0.995494951616351
CLRN2,PNPLA6,0.836109615407974
CLRN2,DHRS7,0.942604599177514
CLRN2,SLC29A1,0.845097999921246
CLRN2,LRIG1,0.994183168304775
CLRN2,STS,0.982686298876477
CLRN2,GRAMD1B,0.999994676746899
CLRN2,GRAMD1C,0.811383362649015
CLRN2,GRAMD1A,0.997823032398093
CLRN2,POMT2,0.881874789135705
CLRN2,ATP11C,0.798813255017705
CLRN2,MOSPD2,0.976142709017365
CLRN2,UFSP2,0.898366062137127
CLRN2,C3orf33,0.8462275639304
CLRN2,FITM2,0.944221298802389
CLRN2,FAM69A,0.966907845692752
CLRN2,EPHX1,0.836708832784566
CLRN2,TMEM62,0.994807859210386
CLRN2,SIDT2,0.969012394102659
CLRN2,ADCY3,0.931024663961139
CLRN2,SLC12A7,0.769499374128441
CLRN2,SUSD5,0.999998530827828
CLRN2,TMEM219,0.998877549086525
CLRN2,SLC12A4,0.993029071202487
CLRN2,SLC12A6,0.957497201355078
CLRN2,ZDHHC9,0.806503193041972
CLRN2,CHRNA3,0.948659902253081
CLRN2,GJA1,0.81563466488642
CLRN2,YIF1A,0.80635996492253
CLRN2,DAGLB,0.943719357771035
CLRN2,TSPAN15,0.955891533232641
CLRN2,RNF130,0.972805433576119
CLRN2,PODXL2,0.962332978639839
CLRN2,TMEM179B,0.773476367229717
CLRN2,FAM189B,0.933998701216091
CLRN2,KLRG2,0.957038781024288
CLRN2,GP1BB,0.851012641514248
CLRN2,PCNXL3,0.9541298289316
CLRN2,GLRB,0.870958738109804
CLRN2,LRFN3,0.882626216791044
CRYGD,ACTBL2,0.935583227114184
CRYGD,ACTA2,0.959047455489452
CRYGD,FLII,0.881908209434305
CRYGD,LRRFIP2,0.972857217348663
CRYGD,LIMA1,0.94463431112016
CRYGD,NEXN,0.841414817493796
CRYGD,PPP1R9A,0.88199896909256
ETFDH,HBB,0.824263607451282
ETFDH,LOC100509631,0.860839805333331
FAM21A,C11orf31,0.976924550330737
FAM21A,FAM21C,0.999999996632499
FAM21A,KIAA1033,0.999999953987046
FAM21A,KIAA0196,0.999999917370534
FAM21A,FKBP15,0.988265458445899
FAM21A,WASH6P,0.999996157887367
AMPD2,PITRM1,0.952710910026292
AMPD2,ZMPSTE24,0.87061001308066
AMPD2,CRYAB,0.999640034791658
AMPD2,FAM136A,0.993621505891449
AMPD2,XIAP,0.990642587736195
AMPD2,PSMG2,0.847579299893369
AMPD2,ANGEL2,0.973898947968294
AMPD2,IDE,0.753781816031693
GNG12,PDCL,0.973933241560973
GNG12,BANP,0.812266767470471
GNG12,PFKFB4,0.772546951481131
GNG12,GNAQ,0.925225330758139
GNG12,C13orf31,0.999247924743295
GNG12,MOSPD2,0.999995914573162
HIST1H3C,IPO4,0.997551611664392
HIST1H3C,SUPT16H,0.940821278945182
HIST1H3C,CHAF1A,0.999972350905603
HIST1H3C,MCM2,0.961722805407448
HIST1H3C,MTA1,0.88209654580874
HIST1H3C,CHAF1B,0.974737620141062
HIST1H3C,NASP,0.989138129776831
HIST1H3C,MMS22L,0.999964621022286
HIST1H3C,UBR7,0.999969311380574
HIST1H3C,SUPT6H,0.995608717515243
HIST1H3C,CBX5,0.90565117188082
HIST1H3C,TONSL,0.999953050995319
HIST1H3C,ASF1A,0.932301795071275
HIST1H3C,ASF1B,0.832223357610284
HIST1H3C,HIST2H3PS2,0.999989353398724
HIST1H3C,FBLIM1,0.917445312867072
HIST1H3G,IPO4,0.999379764880781
HIST1H3G,SUPT16H,0.954345633634873
HIST1H3G,CHAF1A,0.999981461853166
HIST1H3G,MCM2,0.978140125421302
HIST1H3G,RBBP7,0.761962588980499
HIST1H3G,CHAF1B,0.982819649166796
HIST1H3G,NASP,0.999780630418756
HIST1H3G,MMS22L,0.999950665353706
HIST1H3G,MCM4,0.804148923172947
HIST1H3G,UBR7,0.999985378834539
HIST1H3G,DAXX,0.979827276079218
HIST1H3G,SUPT6H,0.909996569145038
HIST1H3G,TONSL,0.999805378678698
HIST1H3G,SPTY2D1,0.978798534964079
HIST1H3G,ASF1A,0.943125803645496
HIST1H3G,ASF1B,0.984454075933491
HIST1H3G,HIST2H4A,0.815525517887196
GUCD1,MTMR8,0.999852047604921
GUCD1,XPNPEP1,0.988409051995594
GUCD1,HNRNPA1L2,0.999356331736857
NCRNA00266,LONP2,0.99794142849131
NCRNA00266,TRIM3,0.943253764452931
NCRNA00266,HNRNPA1L2,0.997425802397324
POM121C,SEPT14,0.963978223073697
LOC440570,SEPT14,0.999122337151036
LOC440570,HNRNPA1L2,0.991894588030068
LOC440570,PARL,0.93267089635685
LOC100507161,HDAC3,0.949482476203818
LOC100507161,DYNC2H1,0.818437906877317
LOC100507161,ZNF318,0.981882272555963
LOC100507161,TRIM37,0.948543827753699
LOC100507161,TTC19,0.947173757333771
LOC100507161,ANAPC5,0.957886022217602
LOC100507161,PLS1,0.862581438531539
LOC100507161,BCOR,0.791723050727785
LOC100507161,TXNDC9,0.965516387590742
LOC100507161,HELZ,0.841733854810131
LOC100507161,XIAP,0.915009842265212
LOC100507161,JMJD4,0.985233793614461
LOC100507161,PIK3C2A,0.981723474440258
LOC100507161,TBL1X,0.794429580831133
LOC100507161,PJA1,0.817955671053062
LOC100507161,C15orf39,0.940620513810401
LOC100507161,N4BP2L2,0.858219972499814
LOC100507161,TROAP,0.976320505547268
LOC100507161,TTC38,0.930472940242136
LOC100507161,SMCR8,0.833462962260012
C12orf75,GALM,0.764331391928875
PTCD1,YARS2,0.753606856630221
PTCD1,ALDH6A1,0.932797685200089
PTCD1,AARS2,0.976617912891549
PTCD1,PET112L,0.983787715552508
PTCD1,GFM2,0.998524169148879
PTCD1,TRUB2,0.981736920584483
PTCD1,KIAA0564,0.803301511976052
PTCD1,TSFM,0.888218186609983
PTCD1,MTERFD1,0.992749660720211
PTCD1,MRPL44,0.864329953463943
PTCD1,NGRN,0.929618336674985
PTCD1,LARS2,0.759906312523056
PTCD1,MTIF2,0.861080907769155
PTCD1,GTPBP10,0.996956546654068
PTCD1,GUF1,0.992772664604024
PTCD1,FPGS,0.991349099893744
SECISBP2,MYO18A,0.960285494518324
TGFBI,KIF13B,0.992699279978873
TGFBI,HNRNPA1L2,0.999096448749602
CCL4L1,C4orf31,0.999996663630842
CCL4L1,ACTR1B,0.81320169119719
CCL4L1,QSOX1,0.999985233102866
CCL4L1,DCTN3,0.852986040459356
CCL4L1,EXTL2,0.987641078270436
CCL4L1,PEX14,0.923907057402573
CCL4L1,AMZ2,0.87045159232675
CCL4L1,DCTN4,0.947465534016163
CCL4L1,ACTR10,0.995835820455275
CCL4L1,DARS2,0.92346021397817
CCL4L1,AGRN,0.99816814140976
CCL4L1,POLR1E,0.927608433972445
CCL4L1,HTRA3,0.885681817266647
CCL4L1,SETX,0.924809067395233
CCL4L1,B9D1,0.89384412025537
CCL4L1,DCTN6,0.981177081318383
CCL4L1,MAP7,0.810110043134604
CCL4L1,EMILIN3,0.875701347739947
CCL4L1,COL18A1,0.947306084784421
CCL4L1,MAP2K1,0.933620448420921
CCL4L1,CILP2,0.999343505162614
TNFSF12,RRP1,0.999935076781735
TNFSF12,C8orf41,0.787614128890695
TNFSF12,C1QBP,0.957096010810127
TNFSF12,FLJ36031,0.999992134027924
TNFSF12,C14orf21,0.97416511720318
TNFSF12,KIF14,0.997330472966619
TNFSF12,ADCY6,0.980075663164926
TNFSF12,CLCN3,0.999531703724552
TNFSF12,NRD1,0.969617833611673
TNFSF12,RBM23,0.927623801475546
TNFSF12,SLC30A1,0.778967546423859
TNFSF12,DNAJC14,0.999768264594145
TNFSF12,VTI1B,0.774650572695026
TNFSF12,TRPM3,0.993081363843177
TOMM6,KLK7,0.792157317374766
TOMM6,TOMM40,0.99999411693965
TOMM6,TOMM40L,0.999997871405582
TOMM6,MYO18A,0.913475886168634
TOMM6,TOMM22,0.998592390895865
TOMM6,TOMM7,0.999458042490744
TOMM6,TOMM5,0.999999948297197
TOMM6,CAPNS2,0.778298916229425
TUBGCP3,MUL1,0.89469624312258
TUBGCP3,OMA1,0.85181871082768
TUBGCP3,UQCRH,0.827250653167383
ZC3H11A,SAFB2,0.948402370497567
ZC3H11A,C17orf85,0.995056095235958
ZC3H11A,CCDC9,0.999948175610542
ZC3H11A,ACIN1,0.997406248974479
ZC3H11A,MKRN2,0.997028580276592
ZC3H11A,PABPC1,0.788461350878506
ZC3H11A,XAB2,0.993830345823259
ZC3H11A,ELAVL4,0.947251196352836
ZC3H11A,ZC3H14,0.999852739230732
ZC3H11A,KIF1C,0.892547774751575
ZC3H11A,RBMXL1,0.977859300208578
ZC3H11A,DHX8,0.969484769597013
ZC3H11A,CRNKL1,0.956892661096739
ZC3H11A,DDX3Y,0.99999971270408
ZC3H11A,SF3A1,0.907173662800689
ZC3H11A,RBM45,0.851237117907271
ZC3H11A,AQR,0.992629727971895
ZC3H11A,PPIG,0.983997472023151
ZC3H11A,PNN,0.994375292292667
ZC3H11A,RNPS1,0.945816758684973
ZC3H11A,FIGNL1,0.959859347576037
ZC3H11A,C9orf78,0.996905635648789
ZC3H11A,KIAA1429,0.990884359567849
ZC3H11A,PABPN1,0.839734903398957
ZC3H11A,CHTOP,0.956275909996823
ZC3H11A,SLU7,0.999591793403818
ZC3H11A,C19orf29,0.877254772150088
ZC3H11A,NKTR,0.999962348348902
ZC3H11A,CLK3,0.959501360410289
ZC3H11A,FYTTD1,0.999514193428543
ZC3H11A,YTHDC1,0.950177309653321
ZC3H11A,CDC40,0.99923025626831
ZC3H11A,AKAP17A,0.804239293599146
ZC3H11A,ISY1,0.864303444513621
ZC3H11A,SRSF8,0.995085942275327
ZC3H11A,CCDC12,0.826122401764926
ZC3H11A,SRSF10,0.832770825243167
ZC3H11A,CLK2,0.905190913808465
ZNF738,ZYG11A,0.992332801011358
ZNF738,HECTD1,0.932491332118122
ZNF738,KRBA1,0.925162305196725
DEFB125,UBR4,0.806802617159713
DEFB125,ZYG11B,0.898553096739651
DEFB125,UBAC1,0.999859930844803
DEFB125,ZZEF1,0.882070603617763
DEFB125,RNF123,0.995654174865445
DEFB125,OSCP1,0.999999916488116
DEFB125,COL6A2,0.814059683173127
DEFB125,FBN2,0.806271014873235
DEFB125,COL6A1,0.777108731418204
DEFB125,LAMA3,0.94309851846407
DEFB125,LRP2,0.812915645018898
DEFB125,FBLN1,0.918617183093444
DEFB125,GDF11,0.967247777276038
DEFB125,FUT11,0.94621842517296
DEFB125,LMLN,0.947251196352836
DEFB125,WDR54,0.979352442944979
DEFB125,MIB2,0.999810946456242
FKBP9L,SETX,0.813706205864948
FKBP9L,BANP,0.947486115860304
FKBP9L,PFKFB4,0.922200761040491
FKBP9L,TTF2,0.965552612980693
FKBP9L,DCAF10,0.881057751699939
FKBP9L,APAF1,0.963130268909626
FXYD3,THADA,0.893764073376209
FXYD3,XPO7,0.994203405051851
FXYD3,TBC1D15,0.756941661807321
FXYD3,XPO5,0.867868127395346
FXYD3,ATR,0.999671144852532
FXYD3,TNPO2,0.998810509351044
FXYD3,TNPO1,0.960101687303225
FXYD3,LEMD3,0.811603311509288
FXYD3,USP22,0.995577588758035
FXYD3,GBF1,0.992995516634867
FXYD3,ARFGEF1,0.792761056935203
FXYD3,KIAA1524,0.981965373147242
FXYD3,PDS5A,0.94620175499325
FXYD3,HEATR2,0.801247172808898
FXYD3,DNM3,0.893659086384571
FXYD3,DCUN1D5,0.947379409469893
FXYD3,NDRG1,0.999999472611517
FXYD3,TNPO3,0.839383117370564
FXYD3,EXOC2,0.966500034263141
FXYD3,GLMN,0.883729868907938
FXYD3,NDRG4,0.999996549974125
FXYD3,NDRG3,0.99999975128314
FXYD3,ATP6V1H,0.859353264131803
FXYD3,DAK,0.999687441689322
FXYD3,XPO6,0.987327152321857
FXYD3,NR2F2,0.841170187347438
FXYD3,BRAT1,0.852693385071492
FXYD3,GEMIN8,0.876983812236848
HNRNPCL2,KIAA0020,0.786278273523799
HNRNPCL2,ZHX1,0.999780949485214
HNRNPCL2,POLE2,0.941239828006376
HNRNPCL2,RAD54L2,0.998764180617397
HNRNPCL2,DUSP11,0.922260800371428
HNRNPCL2,KIF2A,0.82440389096782
HNRNPCL2,RABL2A,0.99528831060509
HNRNPCL2,ABCF3,0.999740323055489
HNRNPCL2,TTC3,0.998081418287756
HNRNPCL2,CAMK4,0.845909259304992
HNRNPCL2,CENPV,0.999026825330207
HNRNPCL2,MAP3K6,0.811565712750531
HNRNPCL2,ANKLE2,0.927779580408029
HNRNPCL2,GLE1,0.98911803321117
HNRNPCL2,RTCD1,0.965059562552519
HNRNPCL2,FOXF2,0.780248640122853
HNRNPCL2,FOXF1,0.808270047201344
HNRNPCL2,DROSHA,0.956397196293183
HNRNPCL2,PTPN13,0.988348393888785
HNRNPCL2,SENP3,0.843254101565363
HNRNPCL2,RBM5,0.880771575901481
HNRNPCL2,RALY,0.994466338548352
HNRNPCL2,BRD7,0.75045098400299
HNRNPCL2,GSG2,0.992927421359949
HNRNPCL2,ZCCHC11,0.999905715196489
HNRNPCL2,L3MBTL3,0.993544117751533
HNRNPCL2,BBX,0.972299814550631
HNRNPCL2,XRN1,0.982732975106253
HNRNPCL2,BAZ1B,0.997376413598505
HNRNPCL2,EED,0.9252586536062
HNRNPCL2,PRIM1,0.848704350675284
HNRNPCL2,SIX1,0.997359577619142
HNRNPCL2,MARK3,0.822237382355147
HNRNPCL2,KIF18A,0.936374948964222
HNRNPCL2,KIF18B,0.999829474079761
HNRNPCL2,PMS1,0.829686567546505
HNRNPCL2,IFT52,0.918220696439182
HNRNPCL2,ADNP,0.78319119659561
HNRNPCL2,FOXK2,0.991902681616899
HNRNPCL2,SIX4,0.999995468771585
HNRNPCL2,GUCY1B3,0.87463816850113
HNRNPCL2,CDC40,0.967003417799426
HNRNPCL2,URB1,0.855696698062133
HNRNPCL2,BAZ2A,0.999988565397344
HNRNPCL2,PPHLN1,0.907224605137744
HNRNPCL2,RPF2,0.755177854100609
HNRNPCL2,STXBP4,0.960894215534307
HNRNPCL2,AGAP3,0.995184657473378
HNRNPCL2,MAP2K7,0.909606745147026
HNRNPCL2,ASCC2,0.952958105676874
HNRNPCL2,MBD4,0.977682762234281
HNRNPCL2,SMCHD1,0.96457963441971
HNRNPCL2,DSCC1,0.993647097723023
HNRNPCL2,DHFR,0.935606349736428
HNRNPCL2,MELK,0.971420813664243
HNRNPCL2,CHTF18,0.999746305074774
HNRNPCL2,SKP2,0.976633904220628
HNRNPCL2,KIAA1543,0.965592926210125
HNRNPCL2,LATS1,0.943413891096808
HNRNPCL2,DNTTIP2,0.94689132000128
HNRNPCL2,MUM1,0.999976375121181
HNRNPCL2,WDR43,0.818347077904397
HNRNPCL2,ARHGAP19,0.993252270170732
HNRNPCL2,GTPBP2,0.934123952770645
HNRNPCL2,ORC2,0.977986645331304
HNRNPCL2,TFIP11,0.752416389046722
HNRNPCL2,KDM5A,0.988055460803764
HNRNPCL2,MAP2K3,0.982403245606999
HNRNPCL2,DUSP9,0.999722194160246
HNRNPCL2,ATAD5,0.999882079347383
HNRNPCL2,LIG3,0.975893163068557
HNRNPCL2,NR3C1,0.773344198323912
HNRNPCL2,RACGAP1,0.998547049239922
HNRNPCL2,RNASEL,0.926979442914059
HNRNPCL2,MYST1,0.989320174912871
HNRNPCL2,ORC5,0.999486062707094
HNRNPCL2,KSR1,0.790835373907595
HNRNPCL2,SAMD1,0.889562535264869
HNRNPCL2,KIFC1,0.823897805388686
HNRNPCL2,STK38,0.884683462029265
HNRNPCL2,BRAT1,0.875499499499456
HNRNPCL2,CLK4,0.999409535863956
HNRNPCL2,ARHGEF40,0.960679457348111
HNRNPCL2,ISY1,0.832297576183239
HNRNPCL2,IRF2BP1,0.987094653566066
HNRNPCL2,C21orf2,0.981122973862983
HNRNPCL2,LEPREL2,0.761491339779863
HNRNPCL2,COASY,0.984822910853574
HNRNPCL2,SRSF12,0.991129589327965
HNRNPCL2,BCORL1,0.990983135845542
HNRNPCL2,TAF9,0.870766629518105
HNRNPCL2,THAP11,0.899314895312927
HNRNPCL2,NET1,0.999978327701718
HNRNPCL2,RBM45,0.821271066527023
HNRNPCL2,DUS3L,0.810739299127194
HNRNPCL2,KIN,0.983251819450298
HNRNPCL2,GRK6,0.948194573998277
HNRNPCL2,BUD31,0.777868418192773
HNRNPCL2,CORO7,0.904863255726394
HNRNPCL2,UBP1,0.960323616526653
HNRNPCL2,NAA40,0.896634042334099
HNRNPCL2,PDCD10,0.892891229629863
HNRNPCL2,METTL11A,0.815796445876192
HNRNPCL2,MKRN2,0.963346725236132
HNRNPCL2,HMG20A,0.792754413255023
HNRNPCL2,DNAJC2,0.999087456857415
HNRNPCL2,ACTR8,0.999722669598301
HNRNPCL2,U2SURP,0.97711514356522
HNRNPCL2,IQGAP2,0.851747218541351
HNRNPCL2,CELF1,0.98656584325054
HNRNPCL2,RFC1,0.935460299801247
HNRNPCL2,YTHDC2,0.99772192640102
HNRNPCL2,MST4,0.940127595216319
HNRNPCL2,PRPF6,0.94856002419084
HNRNPCL2,STK39,0.987351623353
HNRNPCL2,OXSR1,0.999746846513889
HNRNPCL2,GTF3C2,0.779927097252112
HNRNPCL2,ASCC3,0.966541038748338
HNRNPCL2,ESRP2,0.759912243436074
HNRNPCL2,PRPF8,0.870442078327277
HNRNPCL2,DDX24,0.955868681822756
HNRNPCL2,CHD4,0.894993754353882
HNRNPCL2,CHD3,0.817116326880037
HNRNPCL2,TIMELESS,0.963304444022393
HNRNPCL2,CAMK2B,0.899453516765125
HNRNPCL2,CAMK2G,0.784951708983442
HNRNPCL2,DKC1,0.907185733344027
HNRNPCL2,PDCD11,0.990653369915974
HNRNPCL2,PAF1,0.869162633653882
HNRNPCL2,ZFR,0.909071025802829
HNRNPCL2,STRBP,0.93867037241263
HNRNPCL2,IGF2BP2,0.919152366082996
HNRNPCL2,XAB2,0.98647267141384
HNRNPCL2,GTF3C3,0.772855619850148
HNRNPCL2,DDX52,0.961684090336211
HNRNPCL2,RFC4,0.942989179718304
HNRNPCL2,KIF16B,0.989861274370779
HNRNPCL2,TRIP11,0.815827927777825
HNRNPCL2,ATAD2,0.999999885071553
HNRNPCL2,RBMXL1,0.977147417497077
HNRNPCL2,RBM23,0.968530488640082
HNRNPCL2,SUZ12,0.992220495652224
HNRNPCL2,ZC3H7B,0.999996985456565
HNRNPCL2,DYNC2H1,0.96590114934537
HNRNPCL2,MOV10,0.877733235324646
HNRNPCL2,KIF23,0.853710417902735
HNRNPCL2,MYCBP2,0.831249199077559
HNRNPCL2,ZC3H7A,0.999711831444647
HNRNPCL2,CWF19L2,0.978798709188443
HNRNPCL2,DVL2,0.999682954979541
HNRNPCL2,AQR,0.989320588024531
HNRNPCL2,DDX10,0.753395663626862
HNRNPCL2,CRNKL1,0.789352371047058
HNRNPCL2,RBM19,0.951925498082693
HNRNPCL2,SMARCA1,0.984207434619935
HNRNPCL2,SMARCA5,0.954576387396455
HNRNPCL2,RFC2,0.767506529176413
HNRNPCL2,PBRM1,0.969175589947017
HNRNPCL2,CDK11B,0.986525990565621
HNRNPCL2,IKBKG,0.963970970068865
HNRNPCL2,RRP8,0.793965059031914
HNRNPCL2,NEK4,0.757436418764847
HNRNPCL2,UTP6,0.999909859749451
HNRNPCL2,VRK1,0.98984534951969
HNRNPCL2,PRKCI,0.937353865999048
HNRNPCL2,ZCCHC3,0.852025110224941
HNRNPCL2,GNL3L,0.99449742984213
HNRNPCL2,EIF2AK2,0.999996416046325
HNRNPCL2,KIF22,0.999998434989754
HNRNPCL2,TEX10,0.861807170356131
HNRNPCL2,CABIN1,0.930885150869744
HNRNPCL2,PRPF38A,0.878579557033218
HNRNPCL2,MRE11A,0.950410780047484
HNRNPCL2,HNRNPCL1,0.999998260104425
HNRNPCL2,HNRNPC,0.997840428713159
HNRNPCL2,TBC1D2B,0.958140012826308
HNRNPCL2,ARHGEF2,0.999978350519382
HNRNPCL2,RPRD1A,0.968829039809703
HNRNPCL2,GTPBP4,0.805387756984344
HNRNPCL2,LARP1B,0.977850474520828
HNRNPCL2,C9orf80,0.876252957521934
HNRNPCL2,PMVK,0.999789275921179
HNRNPCL2,YTHDC1,0.997221242297274
HNRNPCL2,RAD50,0.985006020079339
HNRNPCL2,INTS3,0.929132979487333
HNRNPCL2,TRIP12,0.999863970807841
HNRNPCL2,HELLS,0.999742996451039
HNRNPCL2,CTR9,0.947821215623835
HNRNPCL2,DZIP3,0.999951976210641
HNRNPCL2,SETX,0.983550543922141
HNRNPCL2,BAZ1A,0.999105148558217
HNRNPCL2,QKI,0.81203504202618
HNRNPCL2,APAF1,0.999954359638096
HNRNPCL2,SCML2,0.99999592001687
HNRNPCL2,FBXO7,0.916609873796807
HNRNPCL2,UHRF1,0.967168592300071
HNRNPCL2,FARP2,0.921060163675992
HNRNPCL2,KIAA1429,0.989220506311854
HNRNPCL2,RAD17,0.999996783291726
HNRNPCL2,HDLBP,0.938709957131882
HNRNPCL2,PHF8,0.999841266648603
HNRNPCL2,ZC3H11A,0.999806682347135
HNRNPCL2,FTSJD2,0.966838176871652
HNRNPCL2,ERCC6L,0.996622823215146
HNRNPCL2,C19orf61,0.798112617366438
HNRNPCL2,ZNHIT6,0.904987938322894
HNRNPCL2,PEX6,0.996921638123758
HNRNPCL2,UTP15,0.855590915905408
HNRNPCL2,MYST2,0.998758782424086
